season,epnumInSeason,epnum,date,name,wikilink,description,types,bday,genres,gender
25,18,483,2000-05-06,Neil Young,/wiki/Neil_Young,Singer-songwriter,"Thing,Person",1945-11-12,"Rock,folk rock,hard rock,country rock,grunge",Male
25,19,484,2000-05-13,Britney Spears,/wiki/Britney_Spears,Singer,"Thing,Person",1981-12-02,"Pop,dance",Female
25,20,485,2000-05-20,Kid Rock,/wiki/Kid_Rock,Singer,"Thing,Person",1971-01-17,"Rock,hip hop,rap rock,country,nu metal",Male
26,1,486,2000-10-07,Eminem,/wiki/Eminem,Rapper,"Thing,Person",1972-10-17,Hip hop,Male
26,2,487,2000-10-14,Radiohead,/wiki/Radiohead,Rock band,"MusicGroup,Thing",,"Art rock,alternative rock,electronica,experimental rock",
26,3,488,2000-10-21,The Wallflowers,/wiki/The_Wallflowers,Rock band,"MusicGroup,Thing",,"Alternative rock,roots rock",
26,4,489,2000-11-04,Paul Simon,/wiki/Paul_Simon,Musician,"Person,Thing",1941-10-13,"Folk,rock,pop,world",Male
26,5,490,2000-11-11,Ricky Martin,/wiki/Ricky_Martin,Singer,"Thing,Person",1971-12-24,"Pop,Latin pop,dance-pop,rock,urban pop,reggae",Male
26,6,491,2000-11-18,David Gray,/wiki/David_Gray_(musician),Singer-songwriter,"Person,Thing",1968-06-13,"Rock,folk rock,folktronica",Male
26,7,492,2000-12-09,U2,/wiki/U2,Rock band,"Thing,MusicGroup",,"Rock,alternative rock,post-punk",
26,8,493,2000-12-16,Jay-Z,/wiki/Jay-Z,Rapper,"Person,Thing",1969-12-04,Hip hop,Male
26,9,494,2001-01-13,Nelly Furtado,/wiki/Nelly_Furtado,Singer-songwriter,"Thing,Person",1978-12-02,"Pop,R&B,dance-pop,folk,world,hip hop,latin",Female
26,10,495,2001-01-20,Lenny Kravitz,/wiki/Lenny_Kravitz,Singer-songwriter,"Person,Thing",1964-05-26,"Rock,funk rock,hard rock,neo-psychedelia,neo soul",Male
26,11,496,2001-02-10,Jennifer Lopez,/wiki/Jennifer_Lopez,Singer,"Person,Thing",1969-07-24,"R&B,pop,Latin,hip hop,dance",Female
26,12,497,2001-02-17,Shaggy,/wiki/Shaggy_(artist),Singer,"Thing,Person",1968-10-22,Reggae fusion,Male
26,13,498,2001-02-24,Dave Matthews Band,/wiki/Dave_Matthews_Band,Rock band,"MusicGroup,Thing",,"Rock,jam,jazz fusion,folk rock,bluegrass,funk rock,pop rock,alternative rock",
26,14,499,2001-03-10,Don Henley,/wiki/Don_Henley,Singer,"Person,Thing",1947-07-22,"Rock,pop rock,country rock,soft rock,folk rock,hard rock",Male
26,15,500,2001-03-17,Aerosmith,/wiki/Aerosmith,Rock band,"MusicGroup,Thing",,"Hard rock,blues rock,glam metal",
26,16,501,2001-04-07,Coldplay,/wiki/Coldplay,Rock band,"Thing,MusicGroup",,"Alternative rock,post-Britpop,pop rock,pop,piano rock",
26,17,502,2001-04-14,Eve,/wiki/Eve_(entertainer),Rapper,"Thing,Person",1978-11-10,Hip hop,Female
26,18,503,2001-05-05,Destiny's Child,/wiki/Destiny%27s_Child,Girl group,"Thing,MusicGroup",1997,R&B,
26,19,504,2001-05-12,Bon Jovi,/wiki/Bon_Jovi,Rock band,"MusicGroup,Thing",,"Hard rock,glam metal,arena rock,pop rock",
26,20,505,2001-05-19,Weezer,/wiki/Weezer,Rock band,"MusicGroup,Thing",,"Alternative rock,power pop,pop punk,emo,indie rock",
27,1,506,2001-09-29,Alicia Keys,/wiki/Alicia_Keys,Singer-songwriter,"Person,Thing",1981-01-25,"R&B,soul,jazz,hip hop",Female
27,2,507,2001-10-06,Sum 41,/wiki/Sum_41,Rock band,"MusicGroup,Thing",,"Punk rock,pop punk,skate punk,alternative rock,alternative metal",
27,3,508,2001-10-13,Macy Gray,/wiki/Macy_Gray,Singer-songwriter,"Thing,Person",1967-09-06,"R&B,soul,jazz",Female
27,4,509,2001-11-03,Ja Rule,/wiki/Ja_Rule,Singer,"Thing,Person",1976-02-29,"Hip hop,pop rap",Male
27,5,510,2001-11-10,Ryan Adams,/wiki/Ryan_Adams,Singer-songwriter,"Thing,Person",1974-11-05,"Rock,alternative country,folk rock",Male
27,6,511,2001-11-17,Creed,/wiki/Creed_(band),Video game series,"VideoGameSeries,Thing",,"Post-grunge,alternative rock,hard rock,heavy metal",
27,7,512,2001-12-01,Shakira,/wiki/Shakira,Singer-songwriter,"Person,Thing",1977-02-02,"Pop,Latin pop,rock en español,dance,folk,world",Female
27,7,512,2001-12-01,Bubba Sparxxx,/wiki/Bubba_Sparxxx,Rapper,"Thing,Person",1977-03-06,"Southern hip hop,country rap",Male
27,8,513,2001-12-08,Mick Jagger,/wiki/Mick_Jagger,Singer,"Person,Thing",1943-07-26,"Rock,blues,pop",Male
27,9,514,2001-12-15,No Doubt,/wiki/No_Doubt,Rock band,"MusicGroup,Thing",,"Hip hop,Ska punk,alternative rock,new wave,dancehall,pop rock,reggae,synthpop",
27,10,515,2002-01-12,Pink,/wiki/Pink_(singer),Rock band,"Thing,MusicGroup",1979-09-08,"pop rock,R&B,Pop",
27,11,516,2002-01-19,The Strokes,/wiki/The_Strokes,Rock band,"MusicGroup,Thing",1998,"Indie rock,garage rock revival,post-punk revival",
27,12,517,2002-02-02,Britney Spears,/wiki/Britney_Spears,Singer,"Thing,Person",1981-12-02,"Pop,dance",Female
27,13,518,2002-03-02,Outkast,/wiki/Outkast,Hip hop duo,"MusicGroup,Thing",1991,Hip hop,
27,14,519,2002-03-09,India.Arie,/wiki/India.Arie,Singer-songwriter,"Person,Thing",1975-10-03,"Soul,neo soul,folk",Female
27,15,520,2002-03-16,Kylie Minogue,/wiki/Kylie_Minogue,Singer-songwriter,"Person,Thing",1968-05-28,"Pop,dance-pop,synthpop,nu-disco",Female
27,16,521,2002-04-06,Jimmy Eat World,/wiki/Jimmy_Eat_World,Rock band,"MusicGroup,Thing",,"Alternative rock,emo,power pop,pop punk",
27,17,522,2002-04-13,Andrew W.K.,/wiki/Andrew_W.K.,Singer-songwriter,"Thing,Person",1979-05-09,"Punk rock,alternative rock,nu-metal,hard rock,alternative metal,heavy metal,experimental",Male
27,18,523,2002-04-20,P.O.D.,/wiki/P.O.D.,Band,"MusicGroup,Thing",,"Christian metal,nu metal,rap metal,alternative metal,rapcore,hard rock",
27,19,524,2002-05-11,Eminem,/wiki/Eminem,Rapper,"Thing,Person",1972-10-17,Hip hop,Male
27,20,525,2002-05-18,Moby,/wiki/Moby_(musician),DJ,"Person,Thing",1965-09-11,"Electronica,downtempo,trip hop,ambient,house,techno",Male
28,1,526,2002-10-05,Bruce Springsteen,/wiki/Bruce_Springsteen,Singer-songwriter,"Person,Thing",1949-09-23,"Rock,heartland rock,folk rock,hard rock,rock and roll",Male
28,1,526,2002-10-05,E Street Band,/wiki/E_Street_Band,Singer-songwriter,"Person,Thing",,Rock,Male
28,2,527,2002-10-12,Faith Hill,/wiki/Faith_Hill,Singer,"Person,Thing",1967-09-21,Country,Female
28,3,528,2002-10-19,The White Stripes,/wiki/The_White_Stripes,Rock duo,"Thing,MusicGroup",,"Blues rock,garage rock,indie rock,punk blues,post-punk revival,garage punk",
28,4,529,2002-11-02,Jay-Z,/wiki/Jay-Z,Rapper,"Person,Thing",1969-12-04,Hip hop,Male
28,5,530,2002-11-09,Eve,/wiki/Eve_(entertainer),Rapper,"Thing,Person",1978-11-10,Hip hop,Female
28,6,531,2002-11-16,Nelly,/wiki/Nelly,Rapper,"Thing,Person",1974-11-02,"Hip hop,pop,R&B",Male
28,7,532,2002-12-07,Norah Jones,/wiki/Norah_Jones,Singer-songwriter,"Person,Thing",1979-03-30,"Jazz,blue-eyed soul,blues,folk,country,adult contemporary,pop",Female
28,8,533,2002-12-14,Phish,/wiki/Phish,Band,"MusicGroup,Thing",,"Rock,jam band",
28,9,534,2003-01-11,Avril Lavigne,/wiki/Avril_Lavigne,Singer-songwriter,"Person,Thing",1984-09-27,"Pop punk,pop rock,alternative rock,post-grunge",Female
28,10,535,2003-01-18,The Donnas,/wiki/The_Donnas,Rock band,"MusicGroup,Thing",1993,"Rock,hard rock,pop punk,garage punk",
28,11,536,2003-02-08,Dixie Chicks,/wiki/Dixie_Chicks,Musical band,"MusicGroup,Thing",,"Country pop,country,Americana,alternative country,folk,bluegrass",
28,12,537,2003-02-15,Beck,/wiki/Beck,Singer-songwriter,"Thing,Person",1970-07-08,"Alternative rock,anti-folk,art pop,Americana,alternative hip hop",Male
28,13,538,2003-02-22,Foo Fighters,/wiki/Foo_Fighters,Rock band,"MusicGroup,Thing",,"Alternative rock,post-grunge,hard rock",
28,14,539,2003-03-08,Ms. Dynamite,/wiki/Ms._Dynamite,Rapper,"Thing,Person",1981-04-26,"R&B,grime,hip hop,2-step garage",Female
28,15,540,2003-03-15,Christina Aguilera,/wiki/Christina_Aguilera,Singer-songwriter,"Person,Thing",1980-12-18,"R&B,pop,dance-pop,soul",Female
28,16,541,2003-04-05,Good Charlotte,/wiki/Good_Charlotte,Pop band,"MusicGroup,Thing",,"Alternative rock,pop punk",
28,17,542,2003-04-12,Zwan,/wiki/Zwan,Rock band,"MusicGroup,Thing",,"Alternative rock,pop rock,power pop",
28,18,543,2003-05-03,50 Cent,/wiki/50_Cent,Rapper,"Thing,Person",1975-07-06,Hip hop,Male
28,19,544,2003-05-10,Sean Paul,/wiki/Sean_Paul,Hip-hop artist,"Thing,Person",1973-01-09,"Dancehall,reggae fusion,pop,reggae,ragga",Male
28,19,544,2003-05-10,Wayne Wonder,/wiki/Wayne_Wonder,Musical Artist,"Thing,Person",1972-07-26,"Reggae fusion,dancehall,reggae,R&B",Male
28,20,545,2003-05-17,Beyoncé,/wiki/Beyonc%C3%A9,Singer-songwriter,"Thing,Person",1981-09-04,"R&B,pop",Female
29,1,546,2003-10-04,John Mayer,/wiki/John_Mayer,Singer-songwriter,"Person,Thing",1977-10-16,"Pop,rock,blues,folk,country,soul",Male
29,2,547,2003-10-11,Justin Timberlake,/wiki/Justin_Timberlake,Singer-songwriter,"Person,Thing",1981-01-31,"Pop,R&B,neo soul",Male
29,3,548,2003-10-18,Britney Spears,/wiki/Britney_Spears,Singer,"Thing,Person",1981-12-02,"Pop,dance",Female
29,4,549,2003-11-01,Outkast,/wiki/Outkast,Hip hop duo,"MusicGroup,Thing",1991,Hip hop,
29,5,550,2003-11-08,Dave Matthews & Friends,/wiki/Dave_Matthews_%26_Friends,Singer-songwriter,"Thing,Person",,"Rock,Jam band",Female
29,6,551,2003-11-15,Missy Elliott,/wiki/Missy_Elliott,Rapper,"Thing,Person",1971-07-01,"Hip hop,R&B",Female
29,7,552,2003-12-06,Pink,/wiki/Pink_(singer),Rock band,"Thing,MusicGroup",1979-09-08,"pop rock,R&B,Pop",
29,8,553,2003-12-13,Jet,/wiki/Jet_(band),,Thing,,"Garage rock,hard rock,power pop",
29,9,554,2004-01-10,The Black Eyed Peas,/wiki/The_Black_Eyed_Peas,Hip hop group,"Thing,MusicGroup",,"Pop,dance-pop,EDM,hip hop",
29,10,555,2004-01-17,G-Unit,/wiki/G-Unit,Hip hop group,"Thing,MusicGroup",,Hip hop,
29,11,556,2004-02-07,Clay Aiken,/wiki/Clay_Aiken,Singer-songwriter,"Person,Thing",1978-11-30,"Pop,soft rock,R&B,acoustic",Male
29,12,557,2004-02-14,Kelis,/wiki/Kelis,Singer-songwriter,"Person,Thing",1979-08-21,"R&B,hip hop,soul,dance",Female
29,13,558,2004-02-21,Maroon 5,/wiki/Maroon_5,Pop band,"MusicGroup,Thing",,"Pop rock,funk rock,dance-pop,blue-eyed soul,neo soul",
29,14,559,2004-03-06,Norah Jones,/wiki/Norah_Jones,Singer-songwriter,"Person,Thing",1979-03-30,"Jazz,blue-eyed soul,blues,folk,country,adult contemporary,pop",Female
29,15,560,2004-03-13,N*E*R*D,/wiki/N*E*R*D,Rock band,"MusicGroup,Thing",,"Alternative rock,avant-funk,alternative hip hop,alternative R&B,progressive pop",
29,16,561,2004-04-03,Toots & the Maytals,/wiki/Toots_%26_the_Maytals,Musical Group,"MusicGroup,Thing",,"Ska,Rocksteady,Reggae",
29,16,561,2004-04-03,Ben Harper,/wiki/Ben_Harper,Singer-songwriter,"Thing,Person",1969-10-28,"Folk rock,blues rock,alternative rock,soul,funk rock,gospel,reggae,jam rock,neofolk",Male
29,16,561,2004-04-03,Jack Johnson,/wiki/Jack_Johnson_(musician),Studio album by Jack Johnson,"MusicAlbum,Thing",1975-05-18,"Folk rock,soft rock,acoustic rock,surf rock",
29,16,561,2004-04-03,Bootsy Collins,/wiki/Bootsy_Collins,Musician,"Person,Thing",1951-10-26,"Funk,soul,rock,psychedelic soul,rhythm and blues,hip hop",Male
29,16,561,2004-04-03,The Roots,/wiki/The_Roots,Hip hop group,"Thing,MusicGroup",1987,"Hip hop,alternative hip hop,neo soul,jazz rap",
29,17,562,2004-04-10,Janet Jackson,/wiki/Janet_Jackson,Singer-songwriter,"Person,Thing",1966-05-16,"Pop,R&B,hip hop,dance",Female
29,18,563,2004-05-01,Usher,/wiki/Usher_(entertainer),Singer-songwriter,"Thing,Person",1978-10-14,"R&B,pop",Male
29,19,564,2004-05-08,Avril Lavigne,/wiki/Avril_Lavigne,Singer-songwriter,"Person,Thing",1984-09-27,"Pop punk,pop rock,alternative rock,post-grunge",Female
29,20,565,2004-05-15,J-Kwon,/wiki/J-Kwon,Rapper,"Thing,Person",1986-03-28,Hip hop,Male
30,1,566,2004-10-02,Nelly,/wiki/Nelly,Rapper,"Thing,Person",1974-11-02,"Hip hop,pop,R&B",Male
30,2,567,2004-10-09,Queen Latifah,/wiki/Queen_Latifah,Rapper,"Person,Thing",1970-03-18,"R&B,soul,jazz,hip hop,gospel,dance",Female
30,3,568,2004-10-23,Ashlee Simpson,/wiki/Ashlee_Simpson,Singer-songwriter,"Thing,Person",1984-10-03,"Pop rock,pop punk,power pop",Female
30,4,569,2004-10-30,Eminem,/wiki/Eminem,Rapper,"Thing,Person",1972-10-17,Hip hop,Male
30,5,570,2004-11-13,Modest Mouse,/wiki/Modest_Mouse,Rock band,"Thing,MusicGroup",,"Indie rock,alternative rock",
30,6,571,2004-11-20,U2,/wiki/U2,Rock band,"Thing,MusicGroup",,"Rock,alternative rock,post-punk",
30,7,572,2004-12-11,Scissor Sisters,/wiki/Scissor_Sisters,Pop group,"Thing,MusicGroup",,"Pop rock,indie pop,glam rock,nu-disco,electroclash",
30,8,573,2004-12-18,Destiny's Child,/wiki/Destiny%27s_Child,Girl group,"Thing,MusicGroup",1997,R&B,
30,9,574,2005-01-15,The Killers,/wiki/The_Killers,Rock band,"Thing,MusicGroup",,"Alternative rock,indie rock,post-punk revival,new wave,heartland rock",
30,10,575,2005-01-22,Ludacris,/wiki/Ludacris,Hip-hop artist,"Thing,Person",1977-09-11,Hip hop,Male
30,10,575,2005-01-22,Sum 41,/wiki/Sum_41,Rock band,"MusicGroup,Thing",,"Punk rock,pop punk,skate punk,alternative rock,alternative metal",
30,11,576,2005-02-05,Keane,/wiki/Keane_(band),Pop band,"MusicGroup,Thing",,"Alternative rock,alternative pop,piano rock,pop rock",
30,12,577,2005-02-12,Kelly Clarkson,/wiki/Kelly_Clarkson,Singer-songwriter,"Person,Thing",1982-04-24,Pop,Female
30,13,578,2005-02-19,50 Cent,/wiki/50_Cent,Rapper,"Thing,Person",1975-07-06,Hip hop,Male
30,14,579,2005-03-12,Jack Johnson,/wiki/Jack_Johnson_(musician),Studio album by Jack Johnson,"MusicAlbum,Thing",1975-05-18,"Folk rock,soft rock,acoustic rock,surf rock",
30,15,580,2005-03-19,Gwen Stefani,/wiki/Gwen_Stefani,Singer-songwriter,"Person,Thing",1969-10-03,"Pop,dance-pop,synthpop,R&B,new wave,hip hop",Female
30,16,581,2005-04-09,Green Day,/wiki/Green_Day,Rock band,"MusicGroup,Thing",,"Punk rock,pop punk,alternative rock",
30,17,582,2005-04-16,Beck,/wiki/Beck,Singer-songwriter,"Thing,Person",1970-07-08,"Alternative rock,anti-folk,art pop,Americana,alternative hip hop",Male
30,18,583,2005-05-07,System of a Down,/wiki/System_of_a_Down,Band,"MusicGroup,Thing",,"Alternative metal,nu metal,hard rock,progressive metal",
30,19,584,2005-05-14,Queens of the Stone Age,/wiki/Queens_of_the_Stone_Age,Rock band,"MusicGroup,Thing",1996,"Alternative rock,stoner rock,hard rock,alternative metal",
30,20,585,2005-05-21,Coldplay,/wiki/Coldplay,Rock band,"Thing,MusicGroup",,"Alternative rock,post-Britpop,pop rock,pop,piano rock",
31,1,586,2005-10-01,Kanye West,/wiki/Kanye_West,Rapper,"Person,Thing",1977-06-08,Hip hop,Male
31,2,587,2005-10-08,Ashlee Simpson,/wiki/Ashlee_Simpson,Singer-songwriter,"Thing,Person",1984-10-03,"Pop rock,pop punk,power pop",Female
31,3,588,2005-10-22,Franz Ferdinand,/wiki/Franz_Ferdinand_(band),Archduke of Austria,"Person,Thing",,"Indie rock,post-punk revival,dance-punk,dance-rock,art rock",Male
31,4,589,2005-10-29,Sheryl Crow,/wiki/Sheryl_Crow,Singer-songwriter,"Person,Thing",1962-02-11,"Pop,rock,country",Female
31,5,590,2005-11-12,Foo Fighters,/wiki/Foo_Fighters,Rock band,"MusicGroup,Thing",,"Alternative rock,post-grunge,hard rock",
31,6,591,2005-11-19,Korn,/wiki/Korn,Band,"Thing,MusicGroup",,"Nu metal,alternative metal",
31,7,592,2005-12-03,James Blunt,/wiki/James_Blunt,Singer-songwriter,"Person,Thing",1974-02-22,"Pop rock,folk rock",Male
31,8,593,2005-12-10,Shakira,/wiki/Shakira,Singer-songwriter,"Person,Thing",1977-02-02,"Pop,Latin pop,rock en español,dance,folk,world",Female
31,9,594,2005-12-17,Neil Young,/wiki/Neil_Young,Singer-songwriter,"Thing,Person",1945-11-12,"Rock,folk rock,hard rock,country rock,grunge",Male
31,10,595,2006-01-14,Death Cab for Cutie,/wiki/Death_Cab_for_Cutie,Rock band,"Thing,MusicGroup",,"Alternative rock,indie rock,indie pop",
31,11,596,2006-01-21,The Strokes,/wiki/The_Strokes,Rock band,"MusicGroup,Thing",1998,"Indie rock,garage rock revival,post-punk revival",
31,12,597,2006-02-04,Prince,/wiki/Prince_(musician),Duke of Cornwall,"Person,Thing",1958-06-07,"Funk,pop,R&B,rock",Male
31,13,598,2006-03-04,Fall Out Boy,/wiki/Fall_Out_Boy,Rock band,"MusicGroup,Thing",,"Pop punk,pop rock,emo pop,emo",
31,14,599,2006-03-11,Arctic Monkeys,/wiki/Arctic_Monkeys,Rock band,"MusicGroup,Thing",,"Indie rock,garage rock,post-punk revival",
31,15,600,2006-04-08,Mary J. Blige,/wiki/Mary_J._Blige,Singer-songwriter,"Person,Thing",1971-01-11,"R&B,soul,hip hop soul,neo soul",Female
31,16,601,2006-04-15,Pearl Jam,/wiki/Pearl_Jam,Rock band,"MusicGroup,Thing",1990,"Alternative rock,grunge,hard rock",
31,17,602,2006-05-06,Red Hot Chili Peppers,/wiki/Red_Hot_Chili_Peppers,Rock band,"MusicGroup,Thing",1983,"Funk rock,alternative rock,funk metal,rap rock",
31,18,603,2006-05-13,Paul Simon,/wiki/Paul_Simon,Musician,"Person,Thing",1941-10-13,"Folk,rock,pop,world",Male
31,19,604,2006-05-20,Nelly Furtado,/wiki/Nelly_Furtado,Singer-songwriter,"Thing,Person",1978-12-02,"Pop,R&B,dance-pop,folk,world,hip hop,latin",Female
32,1,605,2006-09-30,The Killers,/wiki/The_Killers,Rock band,"Thing,MusicGroup",,"Alternative rock,indie rock,post-punk revival,new wave,heartland rock",
32,2,606,2006-10-07,Corinne Bailey Rae,/wiki/Corinne_Bailey_Rae,Singer-songwriter,"Person,Thing",1979-02-26,"Soul,neo soul,R&B,jazz",Female
32,3,607,2006-10-21,My Chemical Romance,/wiki/My_Chemical_Romance,Rock band,"MusicGroup,Thing",,"Alternative rock,emo,pop punk,post-hardcore,punk rock",
32,4,608,2006-10-28,Beck,/wiki/Beck,Singer-songwriter,"Thing,Person",1970-07-08,"Alternative rock,anti-folk,art pop,Americana,alternative hip hop",Male
32,5,609,2006-11-11,Christina Aguilera,/wiki/Christina_Aguilera,Singer-songwriter,"Person,Thing",1980-12-18,"R&B,pop,dance-pop,soul",Female
32,6,610,2006-11-18,Ludacris,/wiki/Ludacris,Hip-hop artist,"Thing,Person",1977-09-11,Hip hop,Male
32,7,611,2006-12-02,Tenacious D,/wiki/Tenacious_D,Rock duo,"MusicGroup,Thing",,"Comedy rock,heavy metal,hard rock,acoustic rock",
32,8,612,2006-12-09,Gwen Stefani,/wiki/Gwen_Stefani,Singer-songwriter,"Person,Thing",1969-10-03,"Pop,dance-pop,synthpop,R&B,new wave,hip hop",Female
32,8,612,2006-12-09,Akon,/wiki/Akon,Singer,"Person,Thing",1973-04-16,"R&B,hip hop,soul",Male
32,9,613,2006-12-16,Justin Timberlake,/wiki/Justin_Timberlake,Singer-songwriter,"Person,Thing",1981-01-31,"Pop,R&B,neo soul",Male
32,10,614,2007-01-13,The Shins,/wiki/The_Shins,Rock band,"Thing,MusicGroup",,"Indie rock,alternative rock,folk rock,dream pop,indie pop,surf rock",
32,11,615,2007-01-20,AFI,/wiki/AFI_(band),Nonprofit organization,"Organization,CollegeOrUniversity,Thing,EducationalOrganization,MovieTheater,Place",,"Alternative rock,emo,punk rock,hardcore punk",
32,12,616,2007-02-03,Lily Allen,/wiki/Lily_Allen,Singer-songwriter,"Person,Thing",1985-05-02,,Female
32,13,617,2007-02-10,Keith Urban,/wiki/Keith_Urban,Musician,"Person,Thing",1967-10-26,"Country,country pop,country rock,pop rock",Male
32,14,618,2007-02-24,Arcade Fire,/wiki/Arcade_Fire,Rock band,"MusicGroup,Thing",,"Indie rock,art rock",
32,15,619,2007-03-17,Snow Patrol,/wiki/Snow_Patrol,Rock band,"MusicGroup,Thing",,"Alternative rock,power pop,post-Britpop,indie rock",
32,16,620,2007-03-24,Carrie Underwood,/wiki/Carrie_Underwood,Singer-songwriter,"Person,Thing",1983-03-10,Country,Female
32,17,621,2007-04-14,Avril Lavigne,/wiki/Avril_Lavigne,Singer-songwriter,"Person,Thing",1984-09-27,"Pop punk,pop rock,alternative rock,post-grunge",Female
32,18,622,2007-04-21,Björk,/wiki/Bj%C3%B6rk,Singer-songwriter,"Person,Thing",1965-11-21,"Art pop,experimental,electronica,avant-garde",Female
32,19,623,2007-05-12,Linkin Park,/wiki/Linkin_Park,Rock band,"Thing,MusicGroup",,"Alternative rock,nu metal,alternative metal,rap rock,electronic rock",
32,20,624,2007-05-19,Maroon 5,/wiki/Maroon_5,Pop band,"MusicGroup,Thing",,"Pop rock,funk rock,dance-pop,blue-eyed soul,neo soul",
33,1,625,2007-09-29,Kanye West,/wiki/Kanye_West,Rapper,"Person,Thing",1977-06-08,Hip hop,Male
33,2,626,2007-10-06,Spoon,/wiki/Spoon_(band),Rock band,"Thing,MusicGroup",,"Indie rock,indie pop,art rock,experimental rock",
33,3,627,2007-10-13,Foo Fighters,/wiki/Foo_Fighters,Rock band,"MusicGroup,Thing",,"Alternative rock,post-grunge,hard rock",
33,4,628,2007-11-03,Feist,/wiki/Feist_(singer),Singer-songwriter,"Thing,Person",1976-02-13,"Indie pop,folk,baroque pop",Female
33,5,629,2008-02-23,Carrie Underwood,/wiki/Carrie_Underwood,Singer-songwriter,"Person,Thing",1983-03-10,Country,Female
33,6,630,2008-03-01,Wilco,/wiki/Wilco,Rock band,"Thing,MusicGroup",1994,"Alternative rock,experimental rock,art rock,indie rock,alternative country",
33,7,631,2008-03-08,Vampire Weekend,/wiki/Vampire_Weekend,Rock band,"MusicGroup,Thing",,"Indie pop,indie rock,baroque pop,worldbeat,art pop",
33,8,632,2008-03-15,Mariah Carey,/wiki/Mariah_Carey,Singer-songwriter,"Thing,Person",1969-03-27,"R&B,pop,hip hop,soul",Female
33,9,633,2008-04-05,Panic! at the Disco,/wiki/Panic!_at_the_Disco,Rock band,"MusicGroup,Thing",,"Pop rock,pop,pop punk,baroque pop,alternative rock",
33,10,634,2008-04-12,Gnarls Barkley,/wiki/Gnarls_Barkley,Duo,"Thing,MusicGroup",,"Soul,psychedelic soul,neo soul,alternative rock",
33,11,635,2008-05-10,My Morning Jacket,/wiki/My_Morning_Jacket,Rock band,"Thing,MusicGroup",,"Indie rock,art rock,psychedelic rock,alternative country,Southern rock,jam,Americana",
33,12,636,2008-05-17,Usher,/wiki/Usher_(entertainer),Singer-songwriter,"Thing,Person",1978-10-14,"R&B,pop",Male
34,1,637,2008-09-13,Lil Wayne,/wiki/Lil_Wayne,Hip-hop artist,"Thing,Person",1982-09-27,Hip hop,Male
34,2,638,2008-09-20,Kings of Leon,/wiki/Kings_of_Leon,Rock band,"Thing,MusicGroup",1999,"Alternative rock,Southern rock,garage rock,pop rock",
34,3,639,2008-09-27,Duffy,/wiki/Duffy_(singer),Singer-songwriter,"Thing,Person",1984-06-23,"Soul,blue-eyed soul,neo soul,pop,pop rock,dance-pop,blues",Female
34,4,640,2008-10-04,The Killers,/wiki/The_Killers,Rock band,"Thing,MusicGroup",,"Alternative rock,indie rock,post-punk revival,new wave,heartland rock",
34,5,641,2008-10-18,Adele,/wiki/Adele,Singer-songwriter,"Person,Thing",1988-05-05,"Soul,pop,blue-eyed soul,R&B",Female
34,6,642,2008-10-25,Coldplay,/wiki/Coldplay,Rock band,"Thing,MusicGroup",,"Alternative rock,post-Britpop,pop rock,pop,piano rock",
34,7,643,2008-11-01,David Cook,/wiki/David_Cook_(singer),Singer-songwriter,"Person,Thing",1982-12-20,"Alternative rock,post-grunge",Male
34,8,644,2008-11-15,Beyoncé,/wiki/Beyonc%c3%a9_Knowles,Singer-songwriter,"Thing,Person",1981-09-04,"R&B,pop",Female
34,9,645,2008-11-22,Ludacris,/wiki/Ludacris,Hip-hop artist,"Thing,Person",1977-09-11,Hip hop,Male
34,9,645,2008-11-22,T-Pain,/wiki/T-Pain,Rapper,"Thing,Person",1985-09-30,"Hip hop,R&B",Male
34,10,646,2008-12-06,T.I.,/wiki/T.I.,Hip-hop artist,"Person,Thing",1980-09-25,"Hip hop,Southern hip hop,trap,R&B,gangsta rap",Male
34,11,647,2008-12-13,Kanye West,/wiki/Kanye_West,Rapper,"Person,Thing",1977-06-08,Hip hop,Male
34,12,648,2009-01-10,Taylor Swift,/wiki/Taylor_Swift,Singer-songwriter,"Person,Thing",1989-12-13,"Country,pop",Female
34,13,649,2009-01-17,Fleet Foxes,/wiki/Fleet_Foxes,Band,"MusicGroup,Thing",,"Indie folk,Americana",
34,14,650,2009-01-31,Jason Mraz,/wiki/Jason_Mraz,Singer-songwriter,"Thing,Person",1977-06-23,"Pop rock,blue-eyed soul,reggae,acoustic rock,alternative rock,acoustic hip hop",Male
34,15,651,2009-02-07,TV on the Radio,/wiki/TV_on_the_Radio,Rock band,"MusicGroup,Thing",,"Indie rock,art rock",
34,16,652,2009-02-14,Jonas Brothers,/wiki/Jonas_Brothers,Pop band,"MusicGroup,Thing",,"Power pop,pop rock",
34,17,653,2009-03-07,Ray LaMontagne,/wiki/Ray_LaMontagne,Singer-songwriter,"Thing,Person",1973-06-18,"Folk,rock,folk rock,folk blues,soul",Male
34,18,654,2009-03-14,Kelly Clarkson,/wiki/Kelly_Clarkson,Singer-songwriter,"Person,Thing",1982-04-24,Pop,Female
34,19,655,2009-04-04,Phoenix,/wiki/Phoenix_(band),City in Arizona,"Place,AdministrativeArea,City,Thing",,"Synthpop,new wave,alternative rock",
34,20,656,2009-04-11,Yeah Yeah Yeahs,/wiki/Yeah_Yeah_Yeahs,Rock band,"MusicGroup,Thing",2000,"Garage punk,indie rock,art punk,dance-punk,post-punk revival",
